Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.32786768674850464,0.5003172159194946,0.027763916179537773,0.2050304114818573,11.287039756774902,6.836480140686035,0.09357111901044846,0.2870139479637146
2,0.28471168875694275,0.5071389675140381,0.014674250036478043,0.0453808568418026,13.13264274597168,9.742147445678711,0.06287260353565216,0.12909246981143951
3,0.2776015102863312,0.5079938769340515,0.01229424774646759,0.013710743747651577,13.661757469177246,13.133951187133789,0.056490179151296616,0.05989507585763931
4,0.27340519428253174,0.5083842873573303,0.010902871377766132,0.01208175253123045,14.031855583190918,13.76677417755127,0.05238798260688782,0.05547933652997017
5,0.2708817422389984,0.5086159110069275,0.010070946998894215,0.01129025686532259,14.341988563537598,14.614944458007812,0.050011299550533295,0.05540464445948601
6,0.2690405547618866,0.5087897777557373,0.009474179707467556,0.012803086079657078,14.59253215789795,13.972718238830566,0.04829414561390877,0.060680992901325226
7,0.2658363878726959,0.5089955925941467,0.008427499793469906,0.008112765848636627,15.118027687072754,15.261881828308105,0.04480436071753502,0.04372400790452957
8,0.26522520184516907,0.5090470314025879,0.008235837332904339,0.008924760855734348,15.249645233154297,14.47785758972168,0.04419998452067375,0.04679172486066818
9,0.2645636200904846,0.5090992450714111,0.008018233813345432,0.008085466921329498,15.348272323608398,15.245941162109375,0.04357026889920235,0.04356168210506439
10,0.263883113861084,0.5091458559036255,0.007792322896420956,0.007904516533017159,15.483355522155762,15.610758781433105,0.04277438670396805,0.0426606759428978
11,0.2621428072452545,0.5092305541038513,0.007225589361041784,0.006896405015140772,15.803313255310059,15.964282035827637,0.040774717926979065,0.03927316144108772
12,0.2615291476249695,0.5092629790306091,0.007028363179415464,0.006965875159949064,15.9083833694458,15.767217636108398,0.04007779434323311,0.039983585476875305
13,0.2614491581916809,0.5092854499816895,0.006998683791607618,0.006787443533539772,15.931832313537598,16.11669158935547,0.0400160513818264,0.03892980515956879
14,0.2605118453502655,0.5093267560005188,0.006693048868328333,0.006724529899656773,16.138742446899414,16.13325309753418,0.038869813084602356,0.039067067205905914
15,0.2604309320449829,0.5093383193016052,0.006668298505246639,0.0064599160104990005,16.155717849731445,16.403244018554688,0.038804009556770325,0.03762929514050484
16,0.2601372003555298,0.5093569755554199,0.0065703680738806725,0.006490331143140793,16.223676681518555,16.353174209594727,0.03841279074549675,0.03835028037428856
17,0.2596346437931061,0.5093720555305481,0.006409475114196539,0.0063134366646409035,16.323020935058594,16.45905876159668,0.03781454265117645,0.03728440776467323
18,0.259610116481781,0.5093779563903809,0.006401933263987303,0.006277208216488361,16.33188819885254,16.401113510131836,0.03783894702792168,0.03690722957253456
19,0.25952520966529846,0.5093824863433838,0.00637624878436327,0.0061711762100458145,16.35268783569336,16.573877334594727,0.03773852437734604,0.03661838546395302
20,0.2591577470302582,0.5094007253646851,0.006256398744881153,0.006127494387328625,16.435522079467773,16.686323165893555,0.03725331649184227,0.03649626672267914
21,0.25921016931533813,0.5093955993652344,0.00627345684915781,0.006107264198362827,16.431861877441406,16.608070373535156,0.0373312272131443,0.03634548559784889
22,0.25908246636390686,0.5094053149223328,0.006230443250387907,0.006026183255016804,16.448593139648438,16.701040267944336,0.03719345107674599,0.03598013520240784
23,0.25888577103614807,0.5094151496887207,0.006166763138025999,0.0060083274729549885,16.509111404418945,16.58161735534668,0.03690044954419136,0.03596886247396469
24,0.25894060730934143,0.5094095468521118,0.006186041049659252,0.0060092550702393055,16.487728118896484,16.667491912841797,0.03699963912367821,0.035837892442941666
25,0.2588520050048828,0.5094191431999207,0.006157305557280779,0.006014126818627119,16.526256561279297,16.661991119384766,0.03686588630080223,0.03603634238243103
26,0.25875604152679443,0.5094178318977356,0.0061249579302966595,0.00595467584207654,16.540061950683594,16.7257080078125,0.036749955266714096,0.03568006306886673
27,0.25869396328926086,0.5094197392463684,0.00610626395791769,0.005949412006884813,16.560758590698242,16.72989845275879,0.036664929240942,0.035614218562841415
28,0.25863128900527954,0.5094204545021057,0.00608620373532176,0.005956168752163649,16.57282257080078,16.756385803222656,0.03657594695687294,0.03559846803545952
29,0.2586756944656372,0.509421706199646,0.006101307924836874,0.005943243857473135,16.563261032104492,16.723527908325195,0.03664413094520569,0.03555171564221382
30,0.25870925188064575,0.5094269514083862,0.006111970636993647,0.005930314771831036,16.565338134765625,16.74567413330078,0.036703165620565414,0.03553495556116104
