Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.6711581349372864,0.5020514726638794,0.15943121910095215,0.14921987056732178,4.1191325187683105,4.257749557495117,0.37276986241340637,0.36231738328933716
2,0.6382439732551575,0.5020514726638794,0.14316658675670624,0.13690884411334991,4.345263481140137,4.451851844787598,0.3562139570713043,0.34836268424987793
3,0.6185989379882812,0.5020514726638794,0.1337159276008606,0.1300952434539795,4.512208461761475,4.591565132141113,0.34422168135643005,0.33843305706977844
4,0.6077819466590881,0.5020512342453003,0.1286897361278534,0.12666888535022736,4.630499839782715,4.688174724578857,0.33578813076019287,0.3315781354904175
5,0.6023735404014587,0.5020514130592346,0.12626366317272186,0.12512041628360748,4.711216449737549,4.752548694610596,0.3300500512123108,0.3269975781440735
6,0.5999583601951599,0.5020514726638794,0.12521280348300934,0.1245056614279747,4.764361381530762,4.793436527252197,0.32624733448028564,0.32407432794570923
7,0.5990052223205566,0.5020514130592346,0.12480799108743668,0.12429092079401016,4.797008991241455,4.818703651428223,0.32391035556793213,0.32226043939590454
8,0.5986827611923218,0.502051591873169,0.12467344105243683,0.1242305263876915,4.817346096038818,4.833138465881348,0.32244962453842163,0.32122084498405457
9,0.5986033082008362,0.5020514130592346,0.1246405690908432,0.1242217943072319,4.826470375061035,4.837429523468018,0.32179322838783264,0.32091212272644043
10,0.5985835194587708,0.5020514726638794,0.12463240325450897,0.1242181807756424,4.830227851867676,4.840561389923096,0.3215235769748688,0.3206864893436432
11,0.598574697971344,0.5020513534545898,0.12462873011827469,0.12421698868274689,4.832937240600586,4.842965602874756,0.32132819294929504,0.3205125629901886
12,0.598570704460144,0.5020514726638794,0.12462715804576874,0.12421686947345734,4.834367752075195,4.843605995178223,0.32122480869293213,0.32046619057655334
13,0.5985695123672485,0.5020514726638794,0.12462671101093292,0.12421693652868271,4.835274696350098,4.844385623931885,0.3211590051651001,0.3204096853733063
14,0.5985690355300903,0.5020515322685242,0.12462647259235382,0.12421703338623047,4.836003303527832,4.844908237457275,0.3211062550544739,0.3203715980052948
15,0.5985685586929321,0.5020516514778137,0.12462638318538666,0.12421710044145584,4.836116790771484,4.845137596130371,0.32109779119491577,0.32035502791404724
16,0.5985684990882874,0.5020514130592346,0.12462625652551651,0.12421716004610062,4.836411476135254,4.845330238342285,0.3210766613483429,0.32034096121788025
17,0.598568320274353,0.5020515322685242,0.12462625652551651,0.1242172122001648,4.836633682250977,4.8454999923706055,0.321060448884964,0.3203287124633789
18,0.5985683798789978,0.5020514726638794,0.12462621927261353,0.12421728670597076,4.836824417114258,4.845626354217529,0.32104676961898804,0.32031968235969543
19,0.5985683798789978,0.5020512938499451,0.12462615221738815,0.12421731650829315,4.836831569671631,4.845685958862305,0.32104620337486267,0.3203153610229492
20,0.5985682010650635,0.5020513534545898,0.12462617456912994,0.12421733886003494,4.836986541748047,4.845786094665527,0.3210352063179016,0.32030823826789856
21,0.598568320274353,0.5020514726638794,0.12462618201971054,0.12421735376119614,4.837001323699951,4.845806121826172,0.32103410363197327,0.32030677795410156
22,0.5985684990882874,0.5020515322685242,0.12462615966796875,0.12421736866235733,4.8371357917785645,4.845836639404297,0.32102447748184204,0.32030460238456726
23,0.5985681414604187,0.5020513534545898,0.12462618947029114,0.1242174282670021,4.837023735046387,4.84591007232666,0.32103246450424194,0.3202992081642151
24,0.5985681414604187,0.5020514726638794,0.12462610751390457,0.1242174282670021,4.837192058563232,4.845922946929932,0.32102033495903015,0.32029837369918823
25,0.598568320274353,0.5020514130592346,0.12462614476680756,0.1242174282670021,4.8371381759643555,4.845907688140869,0.32102420926094055,0.3202994465827942
26,0.5985680222511292,0.5020514130592346,0.12462614476680756,0.1242174282670021,4.8371477127075195,4.845931529998779,0.32102373242378235,0.3202977478504181
27,0.5985683798789978,0.5020515322685242,0.12462610751390457,0.1242174506187439,4.837172508239746,4.845951557159424,0.32102179527282715,0.3202963173389435
28,0.5985683798789978,0.5020513534545898,0.12462608516216278,0.1242174506187439,4.837189674377441,4.845950126647949,0.3210206925868988,0.32029643654823303
29,0.5985681414604187,0.5020513534545898,0.12462607026100159,0.1242174506187439,4.837180137634277,4.845943450927734,0.32102108001708984,0.32029691338539124
30,0.5985682010650635,0.502051591873169,0.12462613731622696,0.1242174506187439,4.837192535400391,4.845951080322266,0.3210201561450958,0.32029637694358826
