Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE,CMSE,VAL_CMSE
1,0.3382388651371002,0.49915170669555664,0.03136857971549034,0.20138667523860931,10.709357261657715,6.217491626739502,0.10236889123916626,0.2870929539203644,0.029355773702263832,0.20129670202732086
2,0.29178792238235474,0.5060715079307556,0.017163025215268135,0.08337392657995224,12.775693893432617,8.207310676574707,0.06904343515634537,0.1858195960521698,0.01714213378727436,0.08322492241859436
3,0.28484687209129333,0.5070503950119019,0.014806077815592289,0.015392972156405449,13.3558931350708,13.348605155944824,0.06288104504346848,0.0633661225438118,0.014792592264711857,0.015380365774035454
4,0.28059130907058716,0.5075712203979492,0.013377703726291656,0.016790615394711494,13.718090057373047,12.86438274383545,0.059016358107328415,0.07026683539152145,0.013367809355258942,0.016766367480158806
5,0.2774631977081299,0.5079107284545898,0.012335949577391148,0.015437932685017586,14.072084426879883,13.802552223205566,0.05622226744890213,0.06646090745925903,0.012327986769378185,0.01542811281979084
6,0.2750587463378906,0.5081365704536438,0.011534478515386581,0.014726342633366585,14.382914543151855,13.81420612335205,0.053776126354932785,0.06351325660943985,0.011528173461556435,0.014713715761899948
7,0.2715432643890381,0.508411169052124,0.010374893434345722,0.009804250672459602,14.79599666595459,14.86729907989502,0.05028712376952171,0.04825881868600845,0.01037021353840828,0.009799843654036522
8,0.2711171507835388,0.5084800720214844,0.010237297974526882,0.010280832648277283,14.852431297302246,14.63867473602295,0.049892690032720566,0.05026290938258171,0.010232837870717049,0.010275734588503838
9,0.2703685760498047,0.5085508823394775,0.009983191266655922,0.009927251376211643,14.935622215270996,14.86898136138916,0.04914573207497597,0.04978464916348457,0.009979026392102242,0.009922283701598644
10,0.26941245794296265,0.5086204409599304,0.00967442523688078,0.009636897593736649,15.073057174682617,14.972999572753906,0.04820620268583298,0.0482010580599308,0.00967067014425993,0.009632746689021587
11,0.26764968037605286,0.5087340474128723,0.009090753272175789,0.008904681541025639,15.31773567199707,15.468842506408691,0.04629294574260712,0.04560336098074913,0.009087590500712395,0.008901458233594894
12,0.26735150814056396,0.5087589621543884,0.00899613369256258,0.009026932530105114,15.363651275634766,15.171910285949707,0.046020325273275375,0.04768386110663414,0.008993083611130714,0.009021849371492863
13,0.2668706178665161,0.5088009834289551,0.008841032162308693,0.008866042830049992,15.465103149414062,15.402342796325684,0.045542433857917786,0.04545619711279869,0.008838123641908169,0.008863230235874653
14,0.26618149876594543,0.5088471174240112,0.008614632301032543,0.008360670879483223,15.578052520751953,15.668766021728516,0.04479708895087242,0.04432448372244835,0.008611918427050114,0.008357491344213486
15,0.26601409912109375,0.5088618993759155,0.008559486828744411,0.008260922506451607,15.598262786865234,15.795524597167969,0.04465220868587494,0.043521225452423096,0.008556803688406944,0.00825822539627552
16,0.26585882902145386,0.5088760256767273,0.008507422171533108,0.008397147990763187,15.636625289916992,15.624103546142578,0.04448632895946503,0.04413257911801338,0.008504791185259819,0.008393858559429646
17,0.26506689190864563,0.5089129209518433,0.00824780110269785,0.008176998235285282,15.778151512145996,15.903183937072754,0.04358906298875809,0.04336503893136978,0.0082453778013587,0.00817443523555994
18,0.2650282680988312,0.5089137554168701,0.008235596120357513,0.008263223804533482,15.768733024597168,15.910844802856445,0.04352151229977608,0.04306187853217125,0.008233197033405304,0.008261246606707573
19,0.2650933861732483,0.5089209079742432,0.00825864914804697,0.008048067800700665,15.751937866210938,15.836739540100098,0.04365672543644905,0.04247694090008736,0.00825621746480465,0.00804566778242588
20,0.2646571695804596,0.5089424848556519,0.008115471340715885,0.007996952161192894,15.833464622497559,16.068744659423828,0.04312286525964737,0.04238506034016609,0.008113156072795391,0.00799478031694889
21,0.26452305912971497,0.5089564323425293,0.00807192176580429,0.007955346256494522,15.866788864135742,15.910921096801758,0.042962994426488876,0.04221225529909134,0.008069655857980251,0.00795288197696209
22,0.2645084857940674,0.508949875831604,0.008067701011896133,0.00792950950562954,15.866398811340332,16.044864654541016,0.042950842529535294,0.04189202934503555,0.008065430447459221,0.007927419617772102
23,0.2644475996494293,0.5089631080627441,0.008044949732720852,0.007919169962406158,15.868254661560059,16.013425827026367,0.042931873351335526,0.042068962007761,0.008042673580348492,0.007917028851807117
24,0.2642585039138794,0.508965015411377,0.007987534627318382,0.00788000039756298,15.905449867248535,16.073869705200195,0.042690131813287735,0.041960954666137695,0.007985343225300312,0.007877835072577
25,0.2643032968044281,0.5089684724807739,0.008001070469617844,0.007875914685428143,15.909906387329102,16.010417938232422,0.04272516816854477,0.04211531579494476,0.007998879998922348,0.007873587310314178
26,0.2641746401786804,0.508975088596344,0.007957479916512966,0.007832294330000877,15.920780181884766,16.029006958007812,0.04260766878724098,0.04170311987400055,0.007955284789204597,0.007830185815691948
27,0.2641623914241791,0.508982241153717,0.00795478094369173,0.007823731750249863,15.921126365661621,16.04439926147461,0.04258982837200165,0.04184402525424957,0.007952588610351086,0.007821483537554741
28,0.2641953229904175,0.5089746117591858,0.007965474389493465,0.007820122875273228,15.918595314025879,16.0228328704834,0.04261074587702751,0.04174428433179855,0.007963289506733418,0.007817938923835754
29,0.26403912901878357,0.5089779496192932,0.007914927788078785,0.007801774423569441,15.946081161499023,16.088054656982422,0.04241431877017021,0.04161260277032852,0.007912788540124893,0.007799660786986351
30,0.26408177614212036,0.5089800357818604,0.00793022383004427,0.007800375111401081,15.942573547363281,16.05855941772461,0.04247557744383812,0.04158943146467209,0.007928082719445229,0.007798222359269857
