Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.3740044832229614,0.4925220310688019,0.04369230195879936,0.19972892105579376,9.598724365234375,5.539886951446533,0.13217169046401978,0.29207921028137207
2,0.3277210295200348,0.499639630317688,0.029360534623265266,0.15458552539348602,11.660571098327637,6.2296319007873535,0.0984416976571083,0.25709083676338196
3,0.31982317566871643,0.5009909868240356,0.02681828662753105,0.03723614662885666,12.37308120727539,11.43062686920166,0.09191177785396576,0.11803489178419113
4,0.3155757784843445,0.5017329454421997,0.025425905361771584,0.02930520288646221,12.801526069641113,13.681052207946777,0.0884300023317337,0.09023982286453247
5,0.312203973531723,0.5023242831230164,0.024273134768009186,0.031125586479902267,13.003815650939941,13.565320014953613,0.08570349961519241,0.09824405610561371
6,0.3096752166748047,0.5027593374252319,0.023421719670295715,0.023421823978424072,13.196666717529297,13.432718276977539,0.08356408029794693,0.08167974650859833
7,0.30785703659057617,0.5030925273895264,0.022807065397500992,0.02406678907573223,13.35325813293457,13.782377243041992,0.08206000924110413,0.08189596235752106
8,0.3057948052883148,0.5034469366073608,0.02212425321340561,0.02309599705040455,13.599842071533203,13.643902778625488,0.08035176992416382,0.07971949130296707
9,0.30499494075775146,0.5035867691040039,0.021840736269950867,0.024204496294260025,13.617162704467773,14.929932594299316,0.0795583724975586,0.08224241435527802
10,0.30196210741996765,0.5039764642715454,0.020846335217356682,0.02080916240811348,14.02206802368164,13.216522216796875,0.07694612443447113,0.07867536693811417
11,0.3011758327484131,0.5040668249130249,0.02060420997440815,0.0209052674472332,14.102570533752441,14.253767013549805,0.07627799361944199,0.07518515735864639
12,0.3008102774620056,0.5041508078575134,0.0204816572368145,0.020860524848103523,14.235723495483398,14.09366512298584,0.07600047439336777,0.08020883053541183
13,0.29907435178756714,0.504378616809845,0.01989957131445408,0.019935373216867447,14.438319206237793,13.77059555053711,0.07444854825735092,0.0764780342578888
14,0.2987655699253082,0.5044260621070862,0.019803320989012718,0.02047622762620449,14.406423568725586,14.186877250671387,0.07418729364871979,0.07843777537345886
15,0.2984849214553833,0.5044316053390503,0.019712207838892937,0.02130402810871601,14.483251571655273,13.860861778259277,0.07390588521957397,0.07862719893455505
16,0.2980879843235016,0.5044962763786316,0.019581487402319908,0.01925361342728138,14.528219223022461,14.615080833435059,0.07357558608055115,0.07323025912046432
17,0.29739922285079956,0.5046007037162781,0.019354043528437614,0.01908850111067295,14.59148120880127,14.507343292236328,0.07302769273519516,0.07363451272249222
18,0.2971813678741455,0.5046064257621765,0.019278084859251976,0.0190441757440567,14.628389358520508,14.42943286895752,0.07280319184064865,0.0730694904923439
19,0.2968730926513672,0.5046818852424622,0.019180666655302048,0.018994959071278572,14.692415237426758,14.878963470458984,0.07255061715841293,0.07178446650505066
20,0.296087384223938,0.5047702193260193,0.018912196159362793,0.018767159432172775,14.786870002746582,14.594999313354492,0.07181700319051743,0.07248283177614212
21,0.29603007435798645,0.5047725439071655,0.018897099420428276,0.0190492644906044,14.767662048339844,14.876931190490723,0.07180990278720856,0.07352323085069656
22,0.2959429621696472,0.5048085451126099,0.01886139251291752,0.01863700896501541,14.778552055358887,14.629850387573242,0.07173975557088852,0.07140382379293442
23,0.2958122491836548,0.5048164129257202,0.018821420148015022,0.018612639978528023,14.794273376464844,14.697601318359375,0.07160681486129761,0.07213593274354935
24,0.2955376207828522,0.504856526851654,0.018728099763393402,0.01842670701444149,14.836477279663086,14.90125846862793,0.07140454649925232,0.07057075947523117
25,0.2956792116165161,0.5048328638076782,0.018774913623929024,0.018432797864079475,14.832781791687012,14.715677261352539,0.07146631926298141,0.07131363451480865
26,0.29532140493392944,0.504885733127594,0.01865861751139164,0.018347343429923058,14.842830657958984,14.854673385620117,0.0712193101644516,0.07043919712305069
27,0.2951905131340027,0.5049111247062683,0.01861513964831829,0.018327318131923676,14.8806734085083,14.844541549682617,0.07107307761907578,0.07037442922592163
28,0.2954268753528595,0.5048726797103882,0.018694046884775162,0.018339915201067924,14.873638153076172,14.907639503479004,0.0712832361459732,0.07052020728588104
29,0.2951468527317047,0.504914402961731,0.01859493926167488,0.01828894019126892,14.869621276855469,14.894648551940918,0.07104089111089706,0.07043597102165222
30,0.29513731598854065,0.5049077272415161,0.01859409734606743,0.018281465396285057,14.891584396362305,14.881319046020508,0.07103351503610611,0.07042667269706726
