Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.35720857977867126,0.49568819999694824,0.03868383914232254,0.1938721239566803,10.322403907775879,5.602330684661865,0.12037911266088486,0.2904570996761322
2,0.31123846769332886,0.5024904012680054,0.023875767365098,0.1210569366812706,12.339977264404297,6.086984157562256,0.08529733866453171,0.2422734946012497
3,0.3039511442184448,0.5036978125572205,0.021436549723148346,0.026102492585778236,12.944671630859375,12.3093843460083,0.07913144677877426,0.09445053339004517
4,0.299712210893631,0.5044275522232056,0.019997332245111465,0.02167704701423645,13.483646392822266,13.983753204345703,0.0754743292927742,0.07577555626630783
5,0.2963562309741974,0.505062997341156,0.018843447789549828,0.020600734278559685,13.777581214904785,14.28231143951416,0.07260645180940628,0.07621780782938004
6,0.29363900423049927,0.5055764317512512,0.01790810562670231,0.017826806753873825,14.013322830200195,14.440349578857422,0.07030529528856277,0.06807951629161835
7,0.2911519408226013,0.5059431791305542,0.017063086852431297,0.01779845915734768,14.119179725646973,14.593274116516113,0.0681636855006218,0.0686783418059349
8,0.28925785422325134,0.5062271356582642,0.016422851011157036,0.01893186755478382,14.311367988586426,13.901761054992676,0.06644046306610107,0.07305581122636795
9,0.2860359251499176,0.5066563487052917,0.015329165384173393,0.01542533840984106,14.660588264465332,14.815096855163574,0.06353183835744858,0.06582354754209518
10,0.2854270935058594,0.5067329406738281,0.015128927305340767,0.01467196550220251,14.695877075195312,14.735572814941406,0.06300439685583115,0.06212853640317917
11,0.28489944338798523,0.5067993402481079,0.014956185594201088,0.014814808964729309,14.63812255859375,14.365133285522461,0.06255949288606644,0.06348017603158951
12,0.28388410806655884,0.5069332718849182,0.014619561843574047,0.01473221741616726,14.764148712158203,14.934130668640137,0.06161891669034958,0.062136780470609665
13,0.2823641300201416,0.5070999264717102,0.01411452516913414,0.014152223244309425,14.920304298400879,14.48181438446045,0.060233596712350845,0.06229110062122345
14,0.2819613516330719,0.5071452856063843,0.013984978199005127,0.013842635788023472,14.914777755737305,14.928407669067383,0.0598519891500473,0.059146806597709656
15,0.2818159759044647,0.5071598291397095,0.013936365023255348,0.013762197457253933,14.84782600402832,15.007081985473633,0.059740327298641205,0.05898173898458481
16,0.28057634830474854,0.5073055624961853,0.013517254963517189,0.013269576244056225,15.054895401000977,14.913935661315918,0.05854884535074234,0.058292824774980545
17,0.28025898337364197,0.5073273181915283,0.013425285927951336,0.013439035043120384,15.08559799194336,15.381521224975586,0.05830978974699974,0.058463726192712784
18,0.2801394760608673,0.5073288083076477,0.013382315635681152,0.013205695897340775,15.106833457946777,15.152469635009766,0.0581718385219574,0.05802231281995773
19,0.2795771360397339,0.507395327091217,0.013197219930589199,0.012978930026292801,15.195416450500488,15.200474739074707,0.057629846036434174,0.05674319714307785
20,0.27954086661338806,0.5074120759963989,0.013186914846301079,0.012961439788341522,15.158790588378906,15.375739097595215,0.05760510265827179,0.057281576097011566
21,0.2793816924095154,0.50742107629776,0.013135974295437336,0.013124039396643639,15.221728324890137,14.919668197631836,0.057463228702545166,0.05850166082382202
22,0.2791939973831177,0.5074486136436462,0.013066037558019161,0.012851360253989697,15.226628303527832,15.220849990844727,0.05727672576904297,0.057166337966918945
23,0.2788950502872467,0.5074660181999207,0.012970546260476112,0.012838158756494522,15.252558708190918,15.339740753173828,0.05698878690600395,0.05673302710056305
24,0.2787874639034271,0.5074726343154907,0.0129358796402812,0.012839243747293949,15.301908493041992,15.37037181854248,0.056897927075624466,0.056750621646642685
25,0.27878767251968384,0.5074843168258667,0.012934166938066483,0.012749593704938889,15.288331031799316,15.271614074707031,0.056884147226810455,0.05639610067009926
26,0.2787606418132782,0.5074848532676697,0.012927492149174213,0.012740548700094223,15.288336753845215,15.293553352355957,0.056883927434682846,0.05626067519187927
27,0.278658002614975,0.5074962973594666,0.012892083264887333,0.012743604369461536,15.325838088989258,15.327194213867188,0.05674843117594719,0.05628635361790657
28,0.27858275175094604,0.5074907541275024,0.012867151759564877,0.012694615870714188,15.30551528930664,15.394966125488281,0.056706059724092484,0.056080397218465805
29,0.27861130237579346,0.5074990391731262,0.01287802867591381,0.012695029377937317,15.313324928283691,15.33546257019043,0.05672068148851395,0.056071195751428604
30,0.27852606773376465,0.5075079798698425,0.012848077341914177,0.01269898097962141,15.324767112731934,15.35012149810791,0.056651145219802856,0.056029628962278366
