Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.3709348440170288,0.49350181221961975,0.04355910047888756,0.11585461348295212,9.554292678833008,5.201292991638184,0.1307649165391922,0.292574405670166
2,0.3263348340988159,0.4998590350151062,0.029035361483693123,0.048992425203323364,11.459061622619629,7.435760498046875,0.09778504818677902,0.17011530697345734
3,0.32119691371917725,0.5007593035697937,0.027332492172718048,0.03041604347527027,11.960550308227539,11.601078033447266,0.09323331713676453,0.09885545819997787
4,0.3170371353626251,0.5014693737030029,0.025934722274541855,0.02626858279109001,12.356303215026855,12.529608726501465,0.08975562453269958,0.09030948579311371
5,0.31502607464790344,0.5019222497940063,0.025243185460567474,0.025212367996573448,12.60316276550293,12.784900665283203,0.08801379054784775,0.08593004196882248
6,0.3129406273365021,0.5022625923156738,0.024542247876524925,0.02629101648926735,12.924840927124023,13.575711250305176,0.0861625000834465,0.08764554560184479
7,0.31241992115974426,0.5024340152740479,0.024366239085793495,0.024776700884103775,12.946304321289062,13.330004692077637,0.08583584427833557,0.0849643126130104
8,0.3090410530567169,0.5029261112213135,0.0232133399695158,0.023898249492049217,13.32250690460205,13.37258243560791,0.0828474760055542,0.08609908074140549
9,0.308694988489151,0.5030289888381958,0.023089773952960968,0.022471698001027107,13.354588508605957,13.61165714263916,0.08256447315216064,0.08097883313894272
10,0.30791839957237244,0.5031439661979675,0.02283395268023014,0.02225855551660061,13.353621482849121,13.418357849121094,0.08198381960391998,0.08102920651435852
11,0.3069407641887665,0.5033160448074341,0.022509586066007614,0.02349931187927723,13.46958065032959,13.366620063781738,0.08107873052358627,0.08336371928453445
12,0.3064555525779724,0.5033819079399109,0.022333435714244843,0.021843435242772102,13.51653003692627,13.407857894897461,0.08060357719659805,0.07949654757976532
13,0.30466872453689575,0.503643274307251,0.021734433248639107,0.02188938483595848,13.645283699035645,13.363646507263184,0.07910234481096268,0.08015542477369308
14,0.30391401052474976,0.5037952661514282,0.021483702585101128,0.021981321275234222,13.732927322387695,13.415311813354492,0.07840503752231598,0.08007731288671494
15,0.30398648977279663,0.5037338733673096,0.021509960293769836,0.02070140466094017,13.774931907653809,13.870306015014648,0.07851573824882507,0.07698358595371246
16,0.30259475111961365,0.5039776563644409,0.021049685776233673,0.02060091309249401,13.942054748535156,13.961241722106934,0.07734383642673492,0.07679194211959839
17,0.30220314860343933,0.5039867758750916,0.020921388640999794,0.020566651597619057,13.985142707824707,13.95960521697998,0.0769687071442604,0.07650629431009293
18,0.30201202630996704,0.504041314125061,0.020858649164438248,0.020409882068634033,14.007393836975098,14.19429874420166,0.076826311647892,0.07584942132234573
19,0.3014764189720154,0.5041310787200928,0.02068769745528698,0.020139209926128387,14.040228843688965,14.169536590576172,0.0764186829328537,0.0748649463057518
20,0.3011011481285095,0.504175066947937,0.020561134442687035,0.020311126485466957,14.112646102905273,14.108564376831055,0.07604637742042542,0.07647644728422165
21,0.30087536573410034,0.5042095184326172,0.02048254944384098,0.020067641511559486,14.148306846618652,14.020247459411621,0.07584293931722641,0.0753970593214035
22,0.3005400002002716,0.5042162537574768,0.020379506051540375,0.02001718059182167,14.163290023803711,14.311580657958984,0.0755789503455162,0.07493184506893158
23,0.3004605174064636,0.5042476654052734,0.02035200409591198,0.01999061554670334,14.204329490661621,14.207292556762695,0.07550051808357239,0.07524079829454422
24,0.3001255393028259,0.5043015480041504,0.020241083577275276,0.01999606564640999,14.25562858581543,14.323134422302246,0.07521748542785645,0.0748734176158905
25,0.3001236915588379,0.5043086409568787,0.020240597426891327,0.019870076328516006,14.25854778289795,14.368125915527344,0.07522717863321304,0.07418551295995712
26,0.3000565469264984,0.5042982697486877,0.02021755278110504,0.01985611394047737,14.276375770568848,14.335010528564453,0.07515852898359299,0.07465551793575287
27,0.29995912313461304,0.5043168067932129,0.020186521112918854,0.019858598709106445,14.290307998657227,14.357330322265625,0.07509379088878632,0.07432306557893753
28,0.29983657598495483,0.5043072700500488,0.02015017345547676,0.019822483882308006,14.304123878479004,14.379829406738281,0.07495155930519104,0.07449273765087128
29,0.2998296916484833,0.5043283700942993,0.020148232579231262,0.019800817593932152,14.312150955200195,14.324739456176758,0.0749935582280159,0.07451452314853668
30,0.29967406392097473,0.5043718218803406,0.02008761651813984,0.01979747973382473,14.311894416809082,14.386116981506348,0.07486411184072495,0.07406870275735855
