Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.33396175503730774,0.49942681193351746,0.029847389087080956,0.2064986526966095,11.38900375366211,9.986908912658691,0.09829922765493393,0.2868625521659851
2,0.2895464301109314,0.5063137412071228,0.016383126378059387,0.1515987366437912,13.160296440124512,9.801558494567871,0.06705296039581299,0.24341115355491638
3,0.2818891704082489,0.5073849558830261,0.013785728253424168,0.013534443452954292,13.456669807434082,13.611016273498535,0.06018287315964699,0.0606447272002697
4,0.2775910794734955,0.5078835487365723,0.012348500080406666,0.01575508341193199,13.708311080932617,13.2424898147583,0.05630265176296234,0.0673268735408783
5,0.2746254503726959,0.5081963539123535,0.011364670470356941,0.014005259610712528,13.964845657348633,13.73451042175293,0.05345334857702255,0.06143621727824211
6,0.2724933326244354,0.5084017515182495,0.010661217384040356,0.0157985407859087,14.18253231048584,12.944170951843262,0.051503051072359085,0.06858474761247635
7,0.268790602684021,0.5086650848388672,0.009434295818209648,0.009621283039450645,14.67799186706543,14.690054893493652,0.04765079542994499,0.0477399006485939
8,0.2679832875728607,0.5087397694587708,0.009186267852783203,0.009326078929007053,14.804182052612305,14.917888641357422,0.046894434839487076,0.04715146869421005
9,0.26739251613616943,0.5087925791740417,0.008989037945866585,0.00920168962329626,14.901811599731445,14.933672904968262,0.046322450041770935,0.04640292376279831
10,0.26668569445610046,0.5088562369346619,0.008752225898206234,0.00884200632572174,14.982168197631836,15.208160400390625,0.04562235251069069,0.04550949111580849
11,0.26490518450737,0.508955180644989,0.008165917359292507,0.008169860579073429,15.292019844055176,15.15371036529541,0.04354491084814072,0.04356546327471733
12,0.26444315910339355,0.5089972019195557,0.00801815465092659,0.008282573893666267,15.382085800170898,15.311001777648926,0.04304484277963638,0.04536585882306099
13,0.2644687294960022,0.5090079307556152,0.008025405928492546,0.0080711105838418,15.353496551513672,15.592413902282715,0.04317045956850052,0.042426060885190964
14,0.26341068744659424,0.5090645551681519,0.007676295004785061,0.00789710134267807,15.53831672668457,15.425080299377441,0.04194803908467293,0.04437588155269623
15,0.26324090361595154,0.5090819001197815,0.007623287383466959,0.007515719160437584,15.567184448242188,15.715887069702148,0.04180512949824333,0.04172961786389351
16,0.26299428939819336,0.5090979933738708,0.007544584572315216,0.007856861688196659,15.641080856323242,15.574997901916504,0.04149234667420387,0.04287421703338623
17,0.2625257670879364,0.5091207027435303,0.0073889996856451035,0.007316775154322386,15.73292064666748,15.916796684265137,0.040943171828985214,0.04082126170396805
18,0.26232078671455383,0.5091368556022644,0.007324172183871269,0.007359509356319904,15.79640007019043,15.832468032836914,0.040684815496206284,0.041430458426475525
19,0.26230427622795105,0.5091404914855957,0.0073206364177167416,0.007389323320239782,15.784089088439941,15.715076446533203,0.04072306677699089,0.04194481670856476
20,0.2619026303291321,0.509160578250885,0.007186629343777895,0.007122337352484465,15.872251510620117,15.9053373336792,0.04022478312253952,0.039559345692396164
21,0.2618725299835205,0.5091630220413208,0.007179833482950926,0.00708963954821229,15.881884574890137,16.025157928466797,0.040171269327402115,0.039498817175626755
22,0.26186734437942505,0.5091649293899536,0.007178220897912979,0.0070798322558403015,15.881473541259766,15.97598934173584,0.04020174220204353,0.039401061832904816
23,0.2616748809814453,0.5091769099235535,0.007115338928997517,0.006998937577009201,15.929933547973633,16.062135696411133,0.039966240525245667,0.03902461379766464
24,0.26158636808395386,0.5091749429702759,0.007086675614118576,0.007003558333963156,15.950634956359863,16.069486618041992,0.039832793176174164,0.0390322282910347
25,0.2615842819213867,0.509181797504425,0.007085940334945917,0.007056847680360079,15.947802543640137,16.02389907836914,0.03986326605081558,0.03961818665266037
26,0.2615033984184265,0.5091838836669922,0.007060724776238203,0.006976358592510223,15.970309257507324,16.11881446838379,0.03974582254886627,0.03900664672255516
27,0.26145312190055847,0.5091860294342041,0.007043713238090277,0.006963282357901335,15.97933578491211,16.108678817749023,0.03969288617372513,0.03901223465800285
28,0.2614433467388153,0.5091879367828369,0.007040934171527624,0.006958707235753536,15.980916976928711,16.096332550048828,0.03967259079217911,0.03889437019824982
29,0.26144513487815857,0.509186327457428,0.007040834985673428,0.006952863652259111,15.973779678344727,16.145713806152344,0.03968437388539314,0.03885284811258316
30,0.2614516019821167,0.5091896057128906,0.007045119535177946,0.006944260559976101,15.970138549804688,16.116613388061523,0.03971143439412117,0.03888674080371857
