Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.3584546446800232,0.49579790234565735,0.039296939969062805,0.12548325955867767,10.168562889099121,5.517187595367432,0.1213982030749321,0.27151140570640564
2,0.31134656071662903,0.5027654767036438,0.02390766516327858,0.058133553713560104,12.193242073059082,7.322346210479736,0.08587507158517838,0.16429314017295837
3,0.3052109479904175,0.5037587285041809,0.02184576541185379,0.027397453784942627,12.694323539733887,12.205487251281738,0.08049561083316803,0.09035520255565643
4,0.29988986253738403,0.5046049952507019,0.020038476213812828,0.022868681699037552,13.18565845489502,12.989324569702148,0.07593508809804916,0.08042524755001068
5,0.29688847064971924,0.5050538182258606,0.019022177904844284,0.018708309158682823,13.322294235229492,14.114885330200195,0.07320835441350937,0.07101454585790634
6,0.2941362261772156,0.5055094361305237,0.01810055412352085,0.020553097128868103,13.560375213623047,14.107880592346191,0.07092919945716858,0.07384594529867172
7,0.2923412322998047,0.5057731866836548,0.0174765195697546,0.018109416589140892,13.680039405822754,13.989242553710938,0.06923670321702957,0.06959860026836395
8,0.29027536511421204,0.5060617923736572,0.01677338220179081,0.017875319346785545,13.786441802978516,14.183273315429688,0.0674709677696228,0.06936807930469513
9,0.28734490275382996,0.506436824798584,0.0157946664839983,0.015928782522678375,14.077949523925781,13.896084785461426,0.064740389585495,0.0649833008646965
10,0.2866132855415344,0.5065253973007202,0.015550415962934494,0.015776507556438446,14.078214645385742,14.187424659729004,0.06409505009651184,0.06437090039253235
11,0.2857481837272644,0.5066652297973633,0.015250575728714466,0.014958408661186695,14.153762817382812,14.380985260009766,0.06332939863204956,0.062291763722896576
12,0.28499332070350647,0.5067648887634277,0.014998425729572773,0.014914928935468197,14.225930213928223,14.229257583618164,0.06260491162538528,0.06188632920384407
13,0.28475797176361084,0.5068414211273193,0.014915802516043186,0.014682796783745289,14.26942253112793,14.651863098144531,0.062435880303382874,0.06109632924199104
14,0.2839330732822418,0.5069326758384705,0.014645968563854694,0.014745047315955162,14.305648803710938,14.467040061950684,0.06164401024580002,0.06068810820579529
15,0.28216180205345154,0.507122814655304,0.014050970785319805,0.01379462517797947,14.488286018371582,14.324394226074219,0.05997457727789879,0.06024746224284172
16,0.28182896971702576,0.507161557674408,0.013937492854893208,0.014074363745748997,14.510954856872559,14.314664840698242,0.059645917266607285,0.06041114777326584
17,0.2815970480442047,0.5071834921836853,0.013873021118342876,0.013690606690943241,14.559785842895508,14.643820762634277,0.05949487164616585,0.05883609876036644
18,0.28067097067832947,0.5072983503341675,0.013554305769503117,0.013634719885885715,14.677475929260254,14.227272987365723,0.05861648917198181,0.06038915365934372
19,0.28023964166641235,0.5073264837265015,0.013408753089606762,0.014033102430403233,14.724738121032715,14.738356590270996,0.05813756212592125,0.061111949384212494
20,0.2801920473575592,0.5073367357254028,0.013400494121015072,0.013242810033261776,14.744524955749512,14.777231216430664,0.05817323178052902,0.05763280764222145
21,0.279690146446228,0.507393479347229,0.013234647922217846,0.01311981026083231,14.79664134979248,14.775634765625,0.057659801095724106,0.05793234333395958
22,0.27952584624290466,0.507401168346405,0.013182878494262695,0.013101087883114815,14.801392555236816,14.775947570800781,0.05752628669142723,0.057134728878736496
23,0.2793801724910736,0.5074352025985718,0.013129528611898422,0.012988690286874771,14.83813190460205,14.995589256286621,0.05738072842359543,0.0565585158765316
24,0.27905383706092834,0.507460355758667,0.013024714775383472,0.012918191030621529,14.894704818725586,14.982964515686035,0.057054635137319565,0.05680297315120697
25,0.2789857089519501,0.5074602365493774,0.013000751845538616,0.012919019907712936,14.90671157836914,14.979199409484863,0.056981395930051804,0.0564272478222847
26,0.27907660603523254,0.5074611306190491,0.013031169772148132,0.012955659069120884,14.881390571594238,14.932575225830078,0.05709010362625122,0.05734321102499962
27,0.27885326743125916,0.5074808597564697,0.01295764185488224,0.012870627455413342,14.902384757995605,14.972983360290527,0.056879837065935135,0.05674675107002258
28,0.2787228524684906,0.5074929594993591,0.012912540696561337,0.01281642448157072,14.916038513183594,14.98155689239502,0.056736059486866,0.056251492351293564
29,0.2787357568740845,0.5074949860572815,0.01292011234909296,0.012824748642742634,14.929910659790039,14.99526596069336,0.05673312023282051,0.056307896971702576
30,0.27871090173721313,0.5074856877326965,0.012908946722745895,0.012795045040547848,14.934660911560059,15.04111385345459,0.056696198880672455,0.05634780600667
