Epoch,Loss,Accuracy,MSE,VAL_MSE,PSNR,VAL_PSNR,MAE,VAL_MAE
1,0.34510838985443115,0.4976186156272888,0.03408907726407051,0.19418703019618988,10.558018684387207,6.202389717102051,0.10938069224357605,0.28380927443504333
2,0.30225980281829834,0.5041525959968567,0.02078181318938732,0.07861341536045074,12.517705917358398,7.724379539489746,0.07773590087890625,0.18870669603347778
3,0.2949056625366211,0.5053817629814148,0.018301812931895256,0.021498192101716995,12.968610763549805,12.428193092346191,0.07151046395301819,0.07866395264863968
4,0.29005420207977295,0.5061955451965332,0.016635291278362274,0.01676454395055771,13.403518676757812,13.767118453979492,0.06733483821153641,0.0658048465847969
5,0.28710004687309265,0.5066302418708801,0.015600012615323067,0.01663176901638508,13.593722343444824,14.116861343383789,0.06453534960746765,0.06520051509141922
6,0.2846355140209198,0.5069361925125122,0.014777512289583683,0.018796555697917938,13.843549728393555,13.170682907104492,0.06237097829580307,0.0713915228843689
7,0.2825107276439667,0.5072214603424072,0.014062462374567986,0.015300563536584377,14.021685600280762,14.215425491333008,0.06047908589243889,0.06172604486346245
8,0.27925586700439453,0.5075562000274658,0.012988046742975712,0.012718248181045055,14.383879661560059,14.7064790725708,0.05745041370391846,0.05687243863940239
9,0.27868205308914185,0.5076339244842529,0.0127990348264575,0.01235287170857191,14.410223960876465,14.714495658874512,0.05694675073027611,0.05507366731762886
10,0.27815595269203186,0.5077179074287415,0.012626711279153824,0.01257007010281086,14.501543045043945,14.906742095947266,0.05661241337656975,0.055885303765535355
11,0.2772679924964905,0.5077973008155823,0.012335226871073246,0.012325524352490902,14.605839729309082,14.79672908782959,0.05562828481197357,0.05545011907815933
12,0.2753053903579712,0.5079603791236877,0.011681340634822845,0.011343997903168201,14.873735427856445,14.769431114196777,0.05372359976172447,0.053982481360435486
13,0.2750406861305237,0.508002758026123,0.01159422192722559,0.011591529473662376,14.930103302001953,14.882495880126953,0.05351578816771507,0.05323784053325653
14,0.2746179401874542,0.5080397129058838,0.01145984511822462,0.011342771351337433,14.985669136047363,15.13538932800293,0.05309737101197243,0.05335758998990059
15,0.2737922668457031,0.5081179738044739,0.011180821806192398,0.010831900872290134,15.114178657531738,15.271196365356445,0.05226980149745941,0.05175839737057686
16,0.27341264486312866,0.5081433653831482,0.01105866115540266,0.0108786104246974,15.161054611206055,15.147477149963379,0.051932040601968765,0.0521581768989563
17,0.2733038365840912,0.5081688761711121,0.01102357730269432,0.010829049162566662,15.161888122558594,15.13148021697998,0.05182524025440216,0.05144412815570831
18,0.27258989214897156,0.5082090497016907,0.010795645415782928,0.01073368452489376,15.282008171081543,15.325187683105469,0.05112399533390999,0.0512651689350605
19,0.27254530787467957,0.508211076259613,0.010775843635201454,0.010485579259693623,15.293176651000977,15.392864227294922,0.051091354340314865,0.05021674558520317
20,0.27246561646461487,0.5082191824913025,0.010750023648142815,0.01056299451738596,15.28091812133789,15.41201400756836,0.05096031352877617,0.050485167652368546
21,0.2720772325992584,0.5082470774650574,0.010625159367918968,0.010339313186705112,15.370265007019043,15.431564331054688,0.050582583993673325,0.04971304163336754
22,0.2720256447792053,0.5082530975341797,0.010607350617647171,0.010462775826454163,15.374709129333496,15.426389694213867,0.050528381019830704,0.049735262989997864
23,0.2719261348247528,0.5082632899284363,0.010576761327683926,0.01027938537299633,15.406264305114746,15.492207527160645,0.05046917498111725,0.04932541772723198
24,0.2717013955116272,0.508285641670227,0.010504594072699547,0.01027365680783987,15.435585975646973,15.526510238647461,0.05023174732923508,0.049532584846019745
25,0.27162858843803406,0.5082840919494629,0.010480063036084175,0.01022662315517664,15.468883514404297,15.540428161621094,0.050131961703300476,0.04922647774219513
26,0.27167823910713196,0.5082756876945496,0.010496344417333603,0.010266694240272045,15.45814037322998,15.516744613647461,0.05014338344335556,0.049664635211229324
27,0.27151942253112793,0.5082976222038269,0.01044225599616766,0.01020369865000248,15.483901977539062,15.615922927856445,0.05005096644163132,0.049223195761442184
28,0.2715502381324768,0.5082898736000061,0.010453774593770504,0.010202081874012947,15.473036766052246,15.608908653259277,0.05004369840025902,0.049053750932216644
29,0.27151718735694885,0.5082950592041016,0.010442965663969517,0.010201250202953815,15.480367660522461,15.647446632385254,0.05004940554499626,0.04901333153247833
30,0.2714326083660126,0.5082986354827881,0.010416143573820591,0.010176502168178558,15.495800971984863,15.639599800109863,0.04994404315948486,0.04899575188755989
